Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,model_id,contrast_name,comparison_label,padj_plot,log_padj,significant,direction
Gene_2346,417.1001607490242,0.02690135759203857,0.2065446680239858,0.1302447448748207,0.896372794764597,0.9678089167290428,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9678089167290428,0.014210380916813491,FALSE,NS
Gene_0746,406.6723317563065,0.029919872913369578,0.2316216503526473,0.12917563132727938,0.8972186780232378,0.968130987332978,Brain,Treatment vs Control,Brain | Treatment vs Control,0.968130987332978,0.014065879026988049,FALSE,NS
Gene_0219,1101.5268968964895,-0.026647843853321408,0.20617454365526192,-0.12924895276052337,0.8971606623205733,0.968130987332978,Brain,Treatment vs Control,Brain | Treatment vs Control,0.968130987332978,0.014065879026988049,FALSE,NS
Gene_0276,27.222531772508795,-0.061307728493278674,0.4786135676672399,-0.1280944223793994,0.8980742499834813,0.968463113126438,Brain,Treatment vs Control,Brain | Treatment vs Control,0.968463113126438,0.013916916060739897,FALSE,NS
Gene_0535,35.07645006651642,0.05937085379660186,0.46286168451860793,0.12826910453465076,0.8979360141132522,0.968463113126438,Brain,Treatment vs Control,Brain | Treatment vs Control,0.968463113126438,0.013916916060739897,FALSE,NS
Gene_0253,9.445577622475088,-0.09415985515795047,0.7395285568780826,-0.12732416386386214,0.898683835950563,0.9685297299363581,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9685297299363581,0.01388704366026579,FALSE,NS
Gene_0482,66.73216101474293,-0.04608787679389355,0.3611570711464728,-0.12761172485863334,0.8984562519055023,0.9685297299363581,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9685297299363581,0.01388704366026579,FALSE,NS
Gene_1008,12.58665697818754,0.09797968430689705,0.7767111448556401,0.1261468757798082,0.8996156623057544,0.9690044921419468,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9690044921419468,0.013674209628349863,FALSE,NS
Gene_1622,287.7781587623449,-0.02917280759090039,0.23156520774259204,-0.12598096180031024,0.8997469947759729,0.9690044921419468,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9690044921419468,0.013674209628349863,FALSE,NS
Gene_2670,276.5079033309431,-0.028732468634125357,0.22852705861010486,-0.12572895660091818,0.8999464796929167,0.9690044921419468,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9690044921419468,0.013674209628349863,FALSE,NS
Gene_0003,10.314984513019555,-0.09286805338304499,0.7589429984258534,-0.12236499127821908,0.9026099630289337,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_3420,11.490343421072268,0.0918769256350457,0.7472809437561829,0.12294830532306815,0.9021480336506984,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_2079,28.30983910079656,0.06835225800622442,0.5601358499139577,0.12202800091571356,0.9028768424588071,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_1550,23.78606775928774,0.06805324530218944,0.559500948654416,0.1216320463188768,0.9031904326198695,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_1289,71.0616749458703,-0.04345211042681727,0.35601524460601247,-0.12205126349267416,0.9028584193140436,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_1231,63.198038186192946,0.041438994770121765,0.33694978145041166,0.12298270262039114,0.9021207952876767,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_2362,93.5952189200868,0.0346621948315926,0.28697992323891985,0.12078264723325341,0.9038631949710361,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_2990,166.55251527773734,0.02845354714174579,0.23608652755630888,0.12052168938339504,0.9040698992300298,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_1489,700.1461479846923,-0.02584148115995462,0.21151549057234587,-0.1221729958880525,0.9027620123812802,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_2944,1089.7055044142244,-0.023991690625748217,0.1966805908591452,-0.12198301073302201,0.9029124732533467,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_0113,429.72139053601893,-0.023301155993681776,0.1904182276226682,-0.12236830625193734,0.9026073377909708,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_1662,2528.8310500919906,-0.021451463453379113,0.17759060643553812,-0.12079165606749347,0.9038560592053628,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_2304,1131.0343097402006,0.02085934932747672,0.17193114204565219,0.1213238572098708,0.9034345242728937,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_0079,9.527523879502487,0.09212371745874078,0.7680340840413311,0.11994743380917873,0.9045247889461349,0.9697997737154436,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9697997737154436,0.013317921554940361,FALSE,NS
Gene_1126,19.80215560267609,0.07425630035093266,0.6299726031243403,0.11787226933784035,0.9061688659056564,0.9700917680419016,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9700917680419016,0.013187180714067796,FALSE,NS
Gene_2022,37.60814585265125,-0.04771560151635003,0.4039060204898796,-0.11813540550467136,0.9059603703272173,0.9700917680419016,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9700917680419016,0.013187180714067796,FALSE,NS
Gene_3287,88.9541680172415,-0.03487389687530883,0.29284208781185667,-0.11908772108507294,0.9052058586683699,0.9700917680419016,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9700917680419016,0.013187180714067796,FALSE,NS
Gene_0021,366.2944509262142,0.031328145655357666,0.26392006156272946,0.1187031613658194,0.9055105318516403,0.9700917680419016,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9700917680419016,0.013187180714067796,FALSE,NS
Gene_3237,187.2483114646426,-0.02752544291442757,0.23317603591649544,-0.11804576231961045,0.9060313982539533,0.9700917680419016,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9700917680419016,0.013187180714067796,FALSE,NS
Gene_1809,52.38871964161989,-0.04891903432037964,0.423024049575491,-0.11564126051336891,0.9079368610937474,0.9716902968606207,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9716902968606207,0.012472134041725686,FALSE,NS
Gene_1042,7.986030223630784,0.09874223354047375,0.8710649302963493,0.11335806333849321,0.9097466859518039,0.9717348373247797,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9717348373247797,0.01245222725193605,FALSE,NS
Gene_1437,38.80887308864429,0.04466708650497934,0.39097179501540896,0.11424631411894794,0.9090425388685797,0.9717348373247797,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9717348373247797,0.01245222725193605,FALSE,NS
Gene_2804,101.51183348972243,-0.03163095649935823,0.2803782076994149,-0.11281531742034971,0.9101769743268298,0.9717348373247797,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9717348373247797,0.01245222725193605,FALSE,NS
Gene_1273,124.45205982043845,0.03069680942686567,0.26721864873121304,0.1148752513068152,0.9085440018054081,0.9717348373247797,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9717348373247797,0.01245222725193605,FALSE,NS
Gene_2850,412.1143647881037,-0.02613170857007914,0.22816654793248592,-0.11452909642920779,0.9088183825295616,0.9717348373247797,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9717348373247797,0.01245222725193605,FALSE,NS
Gene_1900,330.01539669926365,-0.02241619007573848,0.19754061281351154,-0.1134763619312071,0.9096529024653681,0.9717348373247797,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9717348373247797,0.01245222725193605,FALSE,NS
Gene_2003,1147.9303390483226,-0.019463202558665998,0.1706636618412099,-0.11404421040007386,0.9092027472097687,0.9717348373247797,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9717348373247797,0.01245222725193605,FALSE,NS
Gene_3117,4186.304451418802,-0.018941029161883772,0.16748604652587015,-0.11309019201762645,0.9099590507436187,0.9717348373247797,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9717348373247797,0.01245222725193605,FALSE,NS
Gene_3484,42.91860917786508,-0.04276102331540374,0.3835460803899069,-0.111488620277213,0.9112288890458493,0.9718215256656337,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9718215256656337,0.012413485624659252,FALSE,NS
Gene_2562,200.94221829743424,-0.026514485652391704,0.23816888231872346,-0.11132640584385566,0.9113575167158489,0.9718215256656337,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9718215256656337,0.012413485624659252,FALSE,NS
Gene_0920,310.644182866236,-0.025867128580144637,0.23107058077844236,-0.11194470751318551,0.9108672478927201,0.9718215256656337,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9718215256656337,0.012413485624659252,FALSE,NS
Gene_2624,2104.36849097228,0.019697779950705947,0.17540782705169564,0.11229704102600097,0.9105878878840641,0.9718215256656337,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9718215256656337,0.012413485624659252,FALSE,NS
Gene_0393,143.01194255062802,-0.03442543429289718,0.31210207789904465,-0.11030184266838729,0.9121699959448312,0.9723946655595185,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9723946655595185,0.012157432309594275,FALSE,NS
Gene_2018,119.62165859280952,0.028770425209351847,0.2620598670461335,0.10978569719066159,0.9125793344603668,0.9724567965397087,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9724567965397087,0.012129684029186348,FALSE,NS
Gene_0245,514.5348010105033,-0.02264359055359935,0.20672505763506077,-0.10953481311188167,0.9127783110054561,0.9724567965397087,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9724567965397087,0.012129684029186348,FALSE,NS
Gene_0927,22.56721351465167,-0.06189068537356171,0.5932005482353294,-0.10433349321351094,0.9169046992051835,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_1749,26.441998666354735,0.05071760041249452,0.4857095394054425,0.1044196094533741,0.9168363616532101,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_1028,47.18755869231298,0.040154623285981295,0.39256906974933714,0.10228677290246221,0.91852905393347,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_2065,48.51799506193271,0.03993478958834538,0.3721729743886218,0.10730169124705331,0.9145496428694622,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_1916,51.339910303226155,0.03756094436520283,0.3740473062007884,0.10041763098553137,0.9200127730117328,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_2952,72.40299312592887,0.03511272741605598,0.326162198428559,0.1076541904157753,0.9142700089961046,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_3340,93.65070269274933,0.03240695869332452,0.31068491043711616,0.10430811927019487,0.9169248348179311,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_2148,94.51466986206151,-0.02936120719130763,0.27895708002155184,-0.1052534934371955,0.9161746647823971,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_0542,114.78476768354003,-0.026808892484977236,0.2635804011554041,-0.10171049276600429,0.9189864733194109,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_1925,246.87418977325282,-0.024537148376009357,0.23175749893075354,-0.10587423703317049,0.915682135027708,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_1894,269.34377900923306,0.024428699072717556,0.23447147465356133,0.10418623036687809,0.9170215610764026,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_2381,225.85885388070116,0.024376965726606088,0.23475461547095777,0.10384019789217665,0.9172961655806763,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_1621,257.0916071930582,0.023923818694244463,0.23301833648163886,0.10266925365390542,0.9182254766864731,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_1937,1751.7179840274991,-0.023753305694416776,0.22134831763894852,-0.10731188720016337,0.9145415543786692,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_1503,443.52935551058897,0.02370519289845406,0.2344460660061583,0.10111149784800136,0.9194619508618543,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_1125,359.8103979545879,0.023014138615292255,0.22553646219265264,0.10204176473972372,0.918723524612899,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_2733,380.9437757895988,-0.022662136004548566,0.2256341069424192,-0.10043754604144062,0.9199969630248571,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_0635,422.9377250608608,0.020452448011606478,0.19969861184191687,0.10241657577368045,0.9184260272890576,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_2199,452.61005758343555,0.020264695504417948,0.1907863671037956,0.10621668524875849,0.9154104329200998,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_3425,1594.550264827559,-0.020078388584332994,0.18895344801605954,-0.10626103304887292,0.9153752476193037,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_2847,858.1062976569367,0.019637329010392696,0.18495576556159896,0.10617311090987613,0.9154450047224364,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_2436,457.30609784878703,-0.01938618233182931,0.1926098230254618,-0.10065001892072024,0.919828288921163,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_2027,934.9456540671106,-0.019232799381806904,0.18976401452233854,-0.1013511409432312,0.9192717205571264,0.9734186610920069,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9734186610920069,0.011700332294689393,FALSE,NS
Gene_2375,73.71416972432486,-0.03797099345625955,0.3819911680332774,-0.09940280465581783,0.9208184560014762,0.9737862196129166,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9737862196129166,0.011536375598724554,FALSE,NS
Gene_0832,529.2631729487656,0.019636024606816047,0.19777172815960503,0.09928630744920959,0.9209109497696812,0.9737862196129166,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9737862196129166,0.011536375598724554,FALSE,NS
Gene_1239,6.831063518045106,0.0967297078428664,0.9861809052332056,0.0980851559075689,0.9218646745548478,0.9739209707875536,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9739209707875536,0.011476282693634262,FALSE,NS
Gene_2035,10.511909167514185,-0.06859305818084138,0.6987138159089454,-0.09817046209628728,0.9217969369751231,0.9739209707875536,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9739209707875536,0.011476282693634262,FALSE,NS
Gene_0723,163.89709470930063,-0.02843183477152065,0.2894252296866745,-0.09823550905461953,0.921745286666081,0.9739209707875536,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9739209707875536,0.011476282693634262,FALSE,NS
Gene_1177,155.79319744680012,0.025640533362155868,0.2643660646486492,0.09698874700969257,0.9227353309019987,0.9745496206898051,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9745496206898051,0.011196043213229104,FALSE,NS
Gene_2722,6.918278332567278,-0.08274005220329465,0.8729102690900177,-0.09478643468079329,0.9244844619122986,0.9752318190101097,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752318190101097,0.01089213737831926,FALSE,NS
Gene_3497,77.18467735375721,0.03080633672553062,0.3244003529619992,0.0949639433010707,0.9243434665260798,0.9752318190101097,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752318190101097,0.01089213737831926,FALSE,NS
Gene_0046,187.5391118665027,-0.02526353041630618,0.2655350707515949,-0.09514197256429428,0.9242020599795197,0.9752318190101097,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752318190101097,0.01089213737831926,FALSE,NS
Gene_0697,234.03518780248277,-0.021531410434418228,0.2252608009298044,-0.09558436419272001,0.9238506839007801,0.9752318190101097,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752318190101097,0.01089213737831926,FALSE,NS
Gene_0574,6.74530079031729,0.07900982860866773,0.8751349959123742,0.09028301802317462,0.9280623146899927,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_0150,9.470913150461696,0.07839625889882507,0.8569154896998128,0.09148656996069492,0.9271059771019379,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_2928,7.814761466974647,-0.0766590416358431,0.8544682502571199,-0.0897154945344961,0.9285133027385233,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_1325,10.299621396193333,0.0719127805580656,0.8098003697532955,0.08880309671873048,0.9292383965912265,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_1683,11.030246736947031,0.06784932201816167,0.7576859409708376,0.08954808100467725,0.9286463439173563,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_1055,9.498887374245106,-0.06712622964435623,0.7532866990244192,-0.089111130903136,0.9289935914078032,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_3018,21.421955251106404,-0.05617521059773764,0.6023087015133808,-0.0932664769022761,0.9256918635236372,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_1025,68.09424312215879,-0.032769189373410945,0.35486945591375374,-0.09234153243488799,0.9264266912022283,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_2500,60.909038481893596,-0.03102579086499738,0.34821818974243157,-0.0890987081632536,0.9290034640494198,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_2278,61.53309671113648,-0.03093661425539938,0.34150945935678045,-0.09058786926039257,0.9278200712260991,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_1180,86.28106338737861,-0.03074294387324758,0.32588325508919147,-0.09433729224544998,0.9248412270655872,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_2424,66.42243161128373,0.028137188235513484,0.312344020096835,0.09008396647641984,0.9282204903099842,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_0545,113.06851603728506,0.024635678553351525,0.27832911009941697,0.08851276298247013,0.9294691407607591,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_2943,413.97727086429256,0.019920926297571733,0.22333375648144616,0.08919800844896772,0.9289245480979729,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_1400,268.4619043645877,0.0192504441736706,0.20877277053104856,0.09220763859532001,0.9265330691812047,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_1116,755.7135753224486,0.018317122459278867,0.20019669967676967,0.0914956264956067,0.927098781212701,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_2435,511.0056014912676,-0.018283113242745466,0.19741979061248935,-0.09261033651197087,0.9262131316938934,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_0138,2744.257533994466,-0.014474843989679177,0.15967993097818056,-0.0906491122648161,0.9277714065991005,0.9752530806320606,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752530806320606,0.010882669163423914,FALSE,NS
Gene_0467,123.33384594872646,-0.023265340487255665,0.2666971922859942,-0.08723504093851484,0.930484686871399,0.9760290278188272,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9760290278188272,0.010537265904956357,FALSE,NS
Gene_1080,17.238259462604216,0.049772089076258276,0.577326709231445,0.08621130510749521,0.931298443992492,0.9760689908033962,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9760689908033962,0.010519484314569448,FALSE,NS
Gene_3003,8431.106345021297,-0.018307566054327203,0.2113158128947546,-0.08663604395495593,0.9309608146690022,0.9760689908033962,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9760689908033962,0.010519484314569448,FALSE,NS
Gene_2023,804.6356223198537,0.016687013012237798,0.1937077155870318,0.08614531931094101,0.9313508978989419,0.9760689908033962,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9760689908033962,0.010519484314569448,FALSE,NS
Gene_2126,7.845254572430316,0.07245397366312259,0.8503751166204336,0.08520236804560985,0.9321005080011837,0.976565154456944,Brain,Treatment vs Control,Brain | Treatment vs Control,0.976565154456944,0.010298776157829004,FALSE,NS
Gene_0283,13.107556136812292,0.06079808237005875,0.7181256087117686,0.08466218393064026,0.9325299608374589,0.9767256935785708,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9767256935785708,0.010227387654801724,FALSE,NS
Gene_0646,11.344963607574067,-0.06059042338781922,0.7198066710406221,-0.08417596811130389,0.9329165250316996,0.9768412296452739,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9768412296452739,0.010176018361339623,FALSE,NS
Gene_2289,13.585519183338201,0.052696322001689624,0.639802747772422,0.08236338806790139,0.9343577491871683,0.9777712344261104,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9777712344261104,0.009762743625437864,FALSE,NS
Gene_1677,282.97242371702464,0.017928513515375194,0.21715560874493342,0.08256067443523259,0.9342008717309479,0.9777712344261104,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9777712344261104,0.009762743625437864,FALSE,NS
Gene_0885,1893.292115736335,0.017491857717233664,0.21693912975089355,0.08063025668683738,0.9357360031809577,0.9789238187123867,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9789238187123867,0.009251104315521395,FALSE,NS
Gene_2083,86.99083914179545,-0.0253774263047258,0.3210175011612332,-0.07905309278443302,0.936990393224657,0.9796564253230003,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9796564253230003,0.008926208744657849,FALSE,NS
Gene_2787,244.2436374768899,0.017383577725234745,0.21924282835723355,0.07928915100889868,0.9368026353747467,0.9796564253230003,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9796564253230003,0.008926208744657849,FALSE,NS
Gene_0572,516.7110406282801,0.02016207838086974,0.25744553516415525,0.07831589842105349,0.9375767711935161,0.9799797407449817,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9799797407449817,0.00878290244383922,FALSE,NS
Gene_3409,14.356425817413024,-0.05590582823617682,0.7229892816383274,-0.07732594335214985,0.9383642528806986,0.9800003790926466,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9800003790926466,0.008773756309737082,FALSE,NS
Gene_2711,699.15691640115665,0.015163826077982142,0.19584779530371463,0.0774265855506137,0.9382841920490497,0.9800003790926466,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9800003790926466,0.008773756309737082,FALSE,NS
Gene_1158,493.84606410784596,0.014849930749928658,0.1922424322932167,0.07724585344030024,0.9384279648211824,0.9800003790926466,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9800003790926466,0.008773756309737082,FALSE,NS
Gene_0901,254.92876491114987,0.017555213711912602,0.2291530616751781,0.07660911699620632,0.9389345059568841,0.9802398621386306,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9802398621386306,0.008667640575848927,FALSE,NS
Gene_2684,35.57638195796413,-0.034675187227506454,0.46195318343290476,-0.07506212419584454,0.9401652832866381,0.9806561774930833,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9806561774930833,0.008483231550349591,FALSE,NS
Gene_0770,65.76213895089106,-0.027300870638310548,0.3622645325552874,-0.07536169893789973,0.93992693233593,0.9806561774930833,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9806561774930833,0.008483231550349591,FALSE,NS
Gene_2240,2510.7126658690327,0.015101360445984624,0.19957953240266868,0.07566587747843975,0.939684923966293,0.9806561774930833,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9806561774930833,0.008483231550349591,FALSE,NS
Gene_2883,743.7959005247735,-0.034456087160306854,0.4642960753462875,-0.07421145469430979,0.9408421314577151,0.9807835426988446,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9807835426988446,0.008426830116691533,FALSE,NS
Gene_1810,155.35007647369196,-0.017400626154889142,0.23431763146024848,-0.07426084860302595,0.9408028292672087,0.9807835426988446,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9807835426988446,0.008426830116691533,FALSE,NS
Gene_0335,2243.273565881549,0.013136360502388096,0.18213193123389965,0.07212552139206146,0.9425020159803673,0.9822243231672793,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9822243231672793,0.007789315483850993,FALSE,NS
Gene_1639,72.99637513436187,0.022506109907988174,0.31815359037799806,0.07073976402796109,0.9436048729743524,0.9823696152999364,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9823696152999364,0.007725078726975713,FALSE,NS
Gene_3137,124.7998457124731,-0.017559150435658415,0.24820194033184745,-0.07074541968600942,0.9436003716895901,0.9823696152999364,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9823696152999364,0.007725078726975713,FALSE,NS
Gene_0364,743.8451199196396,-0.012436580040933275,0.17481628320189474,-0.07114085606413625,0.9432856520887536,0.9823696152999364,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9823696152999364,0.007725078726975713,FALSE,NS
Gene_2843,9650.00198066971,0.011482114893921848,0.16274219059175263,0.07055401461766814,0.9437527101736097,0.9823696152999364,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9823696152999364,0.007725078726975713,FALSE,NS
