ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0051924,regulation of calcium ion transport,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Cxcl10/Ccl5/Icam1/Ptgs2,4
GO:0051962,positive regulation of nervous system development,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Il6/Tnf/Il1b/Tlr2,4
GO:0071706,tumor necrosis factor superfamily cytokine production,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Il6/Ccl2/Stat3/Tlr2,4
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,4/15,11/483,0.36363636363636365,11.70909090909091,6.425755115907272,1.7658150213320856e-4,3.5647390743141473e-4,6.563720309556766e-5,Il6/Ccl2/Stat3/Tlr2,4
GO:0043412,macromolecule modification,9/15,84/483,0.10714285714285714,3.45,4.418404796379499,2.0033596646500706e-4,4.031683312660267e-4,7.423500314984686e-5,Il6/Ccl5/Tnf/Socs3/Icam1/Jun/Ptgs2/Il1b/Tlr2,9
GO:0051046,regulation of secretion,5/15,21/483,0.23809523809523808,7.666666666666667,5.586549132472675,2.1437151318646323e-4,4.3007452645482994e-4,7.918921539741859e-5,Il6/Ccl5/Tnf/Il1b/Tlr2,5
GO:0044271,cellular nitrogen compound biosynthetic process,10/15,107/483,0.09345794392523364,3.009345794392523,4.213071898923549,2.169738408173231e-4,4.339476816346462e-4,7.99023757938977e-5,Il6/Tnf/Nfkbia/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,10
GO:0044092,negative regulation of molecular function,5/15,22/483,0.22727272727272727,7.3181818181818175,5.424993463661592,2.7248630143262686e-4,5.432905886588794e-4,1.0003558174752057e-4,Tnf/Nfkbia/Jun/Ptgs2/Il1b,5
GO:0048878,chemical homeostasis,6/15,35/483,0.17142857142857143,5.52,4.965690781341245,2.9323963875084783e-4,5.828701742555313e-4,1.0732333337277995e-4,Il6/Cxcl10/Ccl2/Ccl5/Icam1/Stat3,6
GO:0051607,defense response to virus,5/15,23/483,0.21739130434782608,7,5.273299944787164,3.419747238209646e-4,6.77655434320071e-4,1.24776053573681e-4,Il6/Cxcl10/Ccl5/Tnf/Il1b,5
GO:0009628,response to abiotic stimulus,6/15,36/483,0.16666666666666666,5.366666666666666,4.870726589936085,3.4594552584532167e-4,6.834275525873939e-4,1.2583886824568276e-4,Tnf/Nfkbia/Jun/Fos/Stat3/Ptgs2,6
GO:1901564,organonitrogen compound metabolic process,11/15,139/483,0.07913669064748201,2.5482014388489205,3.86813718129283,3.6499829108863996e-4,7.188685854977482e-4,1.3236459208285084e-4,Il6/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Stat3/Ptgs2/Il1b/Tlr2,11
GO:0002009,morphogenesis of an epithelium,4/15,13/483,0.3076923076923077,9.907692307692308,5.8228308781881495,3.6856720994385764e-4,7.190996474043565e-4,1.3240713729296448e-4,Il6/Cxcl10/Tnf/Socs3,4
GO:0002449,lymphocyte mediated immunity,4/15,13/483,0.3076923076923077,9.907692307692308,5.8228308781881495,3.6856720994385764e-4,7.190996474043565e-4,1.3240713729296448e-4,Il6/Tnf/Icam1/Il1b,4
GO:0061061,muscle structure development,4/15,13/483,0.3076923076923077,9.907692307692308,5.8228308781881495,3.6856720994385764e-4,7.190996474043565e-4,1.3240713729296448e-4,Il6/Cxcl10/Tnf/Fos,4
GO:0003008,system process,8/15,70/483,0.11428571428571428,3.6799999999999997,4.336656366350553,3.6956823984248666e-4,7.190996474043565e-4,1.3240713729296448e-4,Il6/Ccl2/Tnf/Icam1/Jun/Ptgs2/Il1b/Tlr2,8
GO:0008152,metabolic process,14/15,241/483,0.058091286307053944,1.870539419087137,3.4145659221243867,4.013423395746164e-4,7.785800341297363e-4,1.4335920458963697e-4,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,14
GO:0010605,negative regulation of macromolecule metabolic process,8/15,71/483,0.11267605633802817,3.628169014084507,4.288249830732514,4.103999468239525e-4,7.937675618211776e-4,1.461556696851769e-4,Il6/Tnf/Socs3/Jun/Stat3/Ptgs2/Il1b/Tlr2,8
GO:0009894,regulation of catabolic process,5/15,24/483,0.20833333333333334,6.708333333333333,5.130442512665983,4.2426364507031116e-4,8.061009256335912e-4,1.4842660028775592e-4,Il6/Tnf/Stat3/Il1b/Tlr2,5
GO:0043085,positive regulation of catalytic activity,5/15,24/483,0.20833333333333334,6.708333333333333,5.130442512665983,4.2426364507031116e-4,8.061009256335912e-4,1.4842660028775592e-4,Ccl2/Ccl5/Tnf/Stat3/Il1b,5
GO:0050778,positive regulation of immune response,5/15,24/483,0.20833333333333334,6.708333333333333,5.130442512665983,4.2426364507031116e-4,8.061009256335912e-4,1.4842660028775592e-4,Il6/Tnf/Nfkbia/Il1b/Tlr2,5
GO:0050804,modulation of chemical synaptic transmission,5/15,24/483,0.20833333333333334,6.708333333333333,5.130442512665983,4.2426364507031116e-4,8.061009256335912e-4,1.4842660028775592e-4,Ccl2/Tnf/Stat3/Ptgs2/Il1b,5
GO:0051248,negative regulation of protein metabolic process,5/15,24/483,0.20833333333333334,6.708333333333333,5.130442512665983,4.2426364507031116e-4,8.061009256335912e-4,1.4842660028775592e-4,Tnf/Socs3/Jun/Ptgs2/Il1b,5
GO:0099177,regulation of trans-synaptic signaling,5/15,24/483,0.20833333333333334,6.708333333333333,5.130442512665983,4.2426364507031116e-4,8.061009256335912e-4,1.4842660028775592e-4,Ccl2/Tnf/Stat3/Ptgs2/Il1b,5
GO:0043170,macromolecule metabolic process,13/15,205/483,0.06341463414634146,2.041951219512195,3.516803815947879,4.6855853211303527e-4,8.876504743255742e-4,1.6344224148409625e-4,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,13
GO:0051172,negative regulation of nitrogen compound metabolic process,7/15,54/483,0.12962962962962962,4.174074074074074,4.426204890506395,4.74546687648632e-4,8.963659655585271e-4,1.6504701663371934e-4,Il6/Tnf/Socs3/Jun/Stat3/Ptgs2/Il1b,7
GO:0010467,gene expression,11/15,143/483,0.07692307692307693,2.476923076923077,3.764719805056051,4.8411024656691613e-4,9.117644877032881e-4,1.678823319381971e-4,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,11
GO:0050767,regulation of neurogenesis,4/15,14/483,0.2857142857142857,9.2,5.568492909195007,5.064343729587712e-4,9.401051865843856e-4,1.7310067799256246e-4,Il6/Tnf/Il1b/Tlr2,4
GO:0050863,regulation of T cell activation,4/15,14/483,0.2857142857142857,9.2,5.568492909195007,5.064343729587712e-4,9.401051865843856e-4,1.7310067799256246e-4,Il6/Ccl2/Ccl5/Il1b,4
GO:0051249,regulation of lymphocyte activation,4/15,14/483,0.2857142857142857,9.2,5.568492909195007,5.064343729587712e-4,9.401051865843856e-4,1.7310067799256246e-4,Il6/Ccl2/Ccl5/Il1b,4
GO:1903131,mononuclear cell differentiation,4/15,14/483,0.2857142857142857,9.2,5.568492909195007,5.064343729587712e-4,9.401051865843856e-4,1.7310067799256246e-4,Il6/Jun/Stat3/Il1b,4
GO:2001233,regulation of apoptotic signaling pathway,4/15,14/483,0.2857142857142857,9.2,5.568492909195007,5.064343729587712e-4,9.401051865843856e-4,1.7310067799256246e-4,Tnf/Icam1/Ptgs2/Il1b,4
GO:0009615,response to virus,5/15,25/483,0.2,6.44,4.995539383036243,5.208590062231397e-4,9.641115129517141e-4,1.7752094013939008e-4,Il6/Cxcl10/Ccl5/Tnf/Il1b,5
GO:1901576,organic substance biosynthetic process,12/15,174/483,0.06896551724137931,2.220689655172414,3.6003678144704394,5.38840309838032e-4,9.945452575867676e-4,1.831246767269101e-4,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,12
GO:0006355,regulation of DNA-templated transcription,8/15,74/483,0.10810810810810811,3.481081081081081,4.1480251901056615,5.561212657795375e-4,0.0010235166316056444,1.8845914839732414e-4,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0050877,nervous system process,7/15,56/483,0.125,4.025,4.30577842286595,6.018130866917443e-4,0.0011044637897808715,2.0336387199810735e-4,Il6/Ccl2/Tnf/Jun/Ptgs2/Il1b/Tlr2,7
GO:0014070,response to organic cyclic compound,5/15,26/483,0.19230769230769232,6.1923076923076925,4.867827911807823,6.333426873326918e-4,0.001159035059538014,2.13412028234961e-4,Il6/Tnf/Nfkbia/Stat3/Il1b,5
GO:0050790,regulation of catalytic activity,6/15,40/483,0.15,4.83,4.5234847303222026,6.366743149087454e-4,0.001161840698957767,2.1392862796517463e-4,Ccl2/Ccl5/Tnf/Stat3/Ptgs2/Il1b,6
GO:0006351,DNA-templated transcription,8/15,76/483,0.10526315789473684,3.389473684210526,4.058430055201121,6.753699724368623e-4,0.001219637623763467,2.2457072101233797e-4,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0009892,negative regulation of metabolic process,8/15,76/483,0.10526315789473684,3.389473684210526,4.058430055201121,6.753699724368623e-4,0.001219637623763467,2.2457072101233797e-4,Il6/Tnf/Socs3/Jun/Stat3/Ptgs2/Il1b/Tlr2,8
GO:2001141,regulation of RNA biosynthetic process,8/15,76/483,0.10526315789473684,3.389473684210526,4.058430055201121,6.753699724368623e-4,0.001219637623763467,2.2457072101233797e-4,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0044255,cellular lipid metabolic process,4/15,15/483,0.26666666666666666,8.586666666666668,5.338508371648284,6.7778623363945e-4,0.001219637623763467,2.2457072101233797e-4,Tnf/Socs3/Ptgs2/Il1b,4
GO:0048729,tissue morphogenesis,4/15,15/483,0.26666666666666666,8.586666666666668,5.338508371648284,6.7778623363945e-4,0.001219637623763467,2.2457072101233797e-4,Il6/Cxcl10/Tnf/Socs3,4
GO:0032774,RNA biosynthetic process,8/15,78/483,0.10256410256410256,3.302564102564103,3.971711930838034,8.151026874679523e-4,0.0014626564891786033,2.69317554631224e-4,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0009059,macromolecule biosynthetic process,11/15,152/483,0.07236842105263158,2.330263157894737,3.5431666744666406,8.828555320909803e-4,0.0015740778224563657,2.8983345924322854e-4,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,11
GO:0010817,regulation of hormone levels,4/15,16/483,0.25,8.05,5.129049496730467,8.869416832416674e-4,0.0015740778224563657,2.8983345924322854e-4,Il6/Ccl5/Tnf/Il1b,4
GO:0044283,small molecule biosynthetic process,4/15,16/483,0.25,8.05,5.129049496730467,8.869416832416674e-4,0.0015740778224563657,2.8983345924322854e-4,Il6/Tnf/Ptgs2/Il1b,4
GO:0051960,regulation of nervous system development,4/15,16/483,0.25,8.05,5.129049496730467,8.869416832416674e-4,0.0015740778224563657,2.8983345924322854e-4,Il6/Tnf/Il1b/Tlr2,4
GO:0050776,regulation of immune response,5/15,28/483,0.17857142857142858,5.75,4.631409147369221,9.126613948399763e-4,0.001615285646757876,2.9742101691973273e-4,Il6/Tnf/Nfkbia/Il1b/Tlr2,5
GO:0044281,small molecule metabolic process,6/15,43/483,0.13953488372093023,4.493023255813953,4.291959238538336,9.604128984599825e-4,0.0016951550065714446,3.121272865285534e-4,Il6/Tnf/Stat3/Ptgs2/Il1b/Tlr2,6
GO:0007268,chemical synaptic transmission,5/15,29/483,0.1724137931034483,5.551724137931035,4.521611325184181,0.0010830077552178468,0.0018908729996506188,3.481646553047416e-4,Ccl2/Tnf/Stat3/Ptgs2/Il1b,5
GO:0019725,cellular homeostasis,5/15,29/483,0.1724137931034483,5.551724137931035,4.521611325184181,0.0010830077552178468,0.0018908729996506188,3.481646553047416e-4,Il6/Cxcl10/Ccl2/Ccl5/Icam1,5
GO:0098916,anterograde trans-synaptic signaling,5/15,29/483,0.1724137931034483,5.551724137931035,4.521611325184181,0.0010830077552178468,0.0018908729996506188,3.481646553047416e-4,Ccl2/Tnf/Stat3/Ptgs2/Il1b,5
GO:0099537,trans-synaptic signaling,5/15,29/483,0.1724137931034483,5.551724137931035,4.521611325184181,0.0010830077552178468,0.0018908729996506188,3.481646553047416e-4,Ccl2/Tnf/Stat3/Ptgs2/Il1b,5
GO:0006816,calcium ion transport,4/15,17/483,0.23529411764705882,7.576470588235294,4.937085025602603,0.0011383002996636388,0.001971426256253916,3.6299685018199856e-4,Cxcl10/Ccl5/Icam1/Ptgs2,4
GO:0008610,lipid biosynthetic process,4/15,17/483,0.23529411764705882,7.576470588235294,4.937085025602603,0.0011383002996636388,0.001971426256253916,3.6299685018199856e-4,Tnf/Socs3/Ptgs2/Il1b,4
GO:0090066,regulation of anatomical structure size,4/15,17/483,0.23529411764705882,7.576470588235294,4.937085025602603,0.0011383002996636388,0.001971426256253916,3.6299685018199856e-4,Tnf/Icam1/Ptgs2/Tlr2,4
GO:0051128,regulation of cellular component organization,7/15,62/483,0.11290322580645161,3.6354838709677417,3.9752219486256197,0.0011583412327085822,0.0020007712201330057,3.6840011059968984e-4,Il6/Cxcl10/Ccl2/Tnf/Icam1/Il1b/Tlr2,7
GO:0016043,cellular component organization,10/15,132/483,0.07575757575757576,2.4393939393939394,3.4694393446303673,0.0014245067393825037,0.0024539502763762594,4.5184354119360816e-4,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Icam1/Jun/Stat3/Il1b/Tlr2,10
GO:0002833,positive regulation of response to biotic stimulus,4/15,18/483,0.2222222222222222,7.155555555555555,4.760178664934397,0.0014363166850137176,0.0024677143045714403,4.543778986745523e-4,Tnf/Nfkbia/Cxcl1/Tlr2,4
GO:0099536,synaptic signaling,5/15,31/483,0.16129032258064516,5.193548387096774,4.316577176347524,0.0014943147557833643,0.002560549952880778,4.7147163870869796e-4,Ccl2/Tnf/Stat3/Ptgs2/Il1b,5
GO:0071840,cellular component organization or biogenesis,10/15,134/483,0.07462686567164178,2.4029850746268653,3.4169526346865284,0.0016235652245946584,0.002774664378540078,5.108963251996559e-4,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Icam1/Jun/Stat3/Il1b/Tlr2,10
GO:0034654,nucleobase-containing compound biosynthetic process,8/15,86/483,0.09302325581395349,2.9953488372093022,3.650219884837367,0.001635061205630881,0.0027869380971966996,5.131562733961659e-4,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0030001,metal ion transport,5/15,32/483,0.15625,5.03125,4.220585205944942,0.0017391382885897384,0.002956535090602555,5.443840072316909e-4,Cxcl10/Ccl5/Icam1/Ptgs2/Cxcl1,5
GO:0051252,regulation of RNA metabolic process,8/15,87/483,0.09195402298850575,2.9609195402298853,3.612584628435268,0.001773473514782284,0.003006991838712219,5.536745604928805e-4,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0002253,activation of immune response,4/15,19/483,0.21052631578947367,6.778947368421052,4.596346611264007,0.0017854765274625943,0.003011534821777639,5.545110556637986e-4,Tnf/Nfkbia/Il1b/Tlr2,4
GO:0030162,regulation of proteolysis,4/15,19/483,0.21052631578947367,6.778947368421052,4.596346611264007,0.0017854765274625943,0.003011534821777639,5.545110556637986e-4,Tnf/Stat3/Ptgs2/Il1b,4
GO:0031324,negative regulation of cellular metabolic process,7/15,67/483,0.1044776119402985,3.364179104477612,3.729214229652652,0.0018879985273090134,0.0031761641891708925,5.848241052245573e-4,Il6/Tnf/Socs3/Jun/Stat3/Il1b/Tlr2,7
GO:0018130,heterocycle biosynthetic process,8/15,88/483,0.09090909090909091,2.9272727272727277,3.5754621598950043,0.001921336134056614,0.0032238523184430455,5.936048753202936e-4,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0044248,cellular catabolic process,5/15,33/483,0.15151515151515152,4.878787878787879,4.128506426206937,0.0020127326578456405,0.003351096126206917,6.170341571800254e-4,Il6/Tnf/Stat3/Il1b/Tlr2,5
GO:0051130,positive regulation of cellular component organization,5/15,33/483,0.15151515151515152,4.878787878787879,4.128506426206937,0.0020127326578456405,0.003351096126206917,6.170341571800254e-4,Il6/Ccl2/Tnf/Icam1/Il1b,5
GO:0051726,regulation of cell cycle,5/15,33/483,0.15151515151515152,4.878787878787879,4.128506426206937,0.0020127326578456405,0.003351096126206917,6.170341571800254e-4,Tnf/Jun/Stat3/Ptgs2/Il1b,5
GO:0019438,aromatic compound biosynthetic process,8/15,89/483,0.0898876404494382,2.89438202247191,3.5388379681417788,0.0020791302041457817,0.0034527457888899097,6.357508133364182e-4,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0033365,protein localization to organelle,4/15,20/483,0.2,6.44,4.443954708946722,0.0021902743135559914,0.0036187140832664205,6.663103982550196e-4,Il6/Nfkbia/Stat3/Ptgs2,4
GO:0044057,regulation of system process,4/15,20/483,0.2,6.44,4.443954708946722,0.0021902743135559914,0.0036187140832664205,6.663103982550196e-4,Il6/Tnf/Icam1/Ptgs2,4
GO:0071704,organic substance metabolic process,13/15,236/483,0.05508474576271186,1.773728813559322,2.9726413676404353,0.0025035706806511545,0.0041257822951547085,7.596763880600979e-4,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,13
GO:0001667,ameboidal-type cell migration,3/15,10/483,0.3,9.66,4.949183356290544,0.002562112434408368,0.004169079679163239,7.676486943872348e-4,Tnf/Jun/Ptgs2,3
GO:0015711,organic anion transport,3/15,10/483,0.3,9.66,4.949183356290544,0.002562112434408368,0.004169079679163239,7.676486943872348e-4,Tnf/Ptgs2/Il1b,3
GO:0015849,organic acid transport,3/15,10/483,0.3,9.66,4.949183356290544,0.002562112434408368,0.004169079679163239,7.676486943872348e-4,Tnf/Ptgs2/Il1b,3
GO:0046890,regulation of lipid biosynthetic process,3/15,10/483,0.3,9.66,4.949183356290544,0.002562112434408368,0.004169079679163239,7.676486943872348e-4,Tnf/Ptgs2/Il1b,3
GO:0070663,regulation of leukocyte proliferation,3/15,10/483,0.3,9.66,4.949183356290544,0.002562112434408368,0.004169079679163239,7.676486943872348e-4,Il6/Ccl5/Il1b,3
GO:0006812,monoatomic cation transport,5/15,35/483,0.14285714285714285,4.6,3.9549749585903733,0.002654463380583267,0.004288136080533345,7.895704368588366e-4,Cxcl10/Ccl5/Icam1/Ptgs2/Cxcl1,5
GO:0051253,negative regulation of RNA metabolic process,5/15,35/483,0.14285714285714285,4.6,3.9549749585903733,0.002654463380583267,0.004288136080533345,7.895704368588366e-4,Il6/Tnf/Jun/Stat3/Il1b,5
GO:0044087,regulation of cellular component biogenesis,4/15,21/483,0.19047619047619047,6.133333333333334,4.30164283200396,0.002655192619525291,0.004288136080533345,7.895704368588366e-4,Tnf/Icam1/Il1b/Tlr2,4
GO:0034641,cellular nitrogen compound metabolic process,10/15,142/483,0.07042253521126761,2.267605633802817,3.2151213215223065,0.002673701077319212,0.0043072590921401765,7.930915388819292e-4,Il6/Tnf/Nfkbia/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,10
GO:0019219,regulation of nucleobase-containing compound metabolic process,8/15,93/483,0.08602150537634409,2.76989247311828,3.3970526285783866,0.002819764244803539,0.0045312629406544435,8.343371554406911e-4,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0045087,innate immune response,5/15,36/483,0.1388888888888889,4.472222222222223,3.8730332299110097,0.0030268049700571324,0.0048398911154873955,8.911645690892548e-4,Ccl2/Ccl5/Tnf/Nfkbia/Tlr2,5
GO:0045934,negative regulation of nucleobase-containing compound metabolic process,5/15,36/483,0.1388888888888889,4.472222222222223,3.8730332299110097,0.0030268049700571324,0.0048398911154873955,8.911645690892548e-4,Il6/Tnf/Jun/Stat3/Il1b,5
GO:0016032,viral process,4/15,22/483,0.18181818181818182,5.854545454545455,4.168268359129915,0.0031846829124347804,0.005054803836444393,9.307362449376185e-4,Ccl5/Tnf/Icam1/Jun,4
GO:0019752,carboxylic acid metabolic process,4/15,22/483,0.18181818181818182,5.854545454545455,4.168268359129915,0.0031846829124347804,0.005054803836444393,9.307362449376185e-4,Stat3/Ptgs2/Il1b/Tlr2,4
GO:0046907,intracellular transport,4/15,22/483,0.18181818181818182,5.854545454545455,4.168268359129915,0.0031846829124347804,0.005054803836444393,9.307362449376185e-4,Il6/Nfkbia/Stat3/Ptgs2,4
GO:1901362,organic cyclic compound biosynthetic process,8/15,95/483,0.08421052631578947,2.7115789473684213,3.328810693563449,0.0032632719130513163,0.005166847195664584,9.5136668259752e-4,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0010001,glial cell differentiation,3/15,11/483,0.2727272727272727,8.781818181818181,4.669309320217848,0.0034566865340115538,0.005316713097551104,9.789613492313424e-4,Stat3/Il1b/Tlr2,3
GO:0019216,regulation of lipid metabolic process,3/15,11/483,0.2727272727272727,8.781818181818181,4.669309320217848,0.0034566865340115538,0.005316713097551104,9.789613492313424e-4,Tnf/Ptgs2/Il1b,3
GO:0030217,T cell differentiation,3/15,11/483,0.2727272727272727,8.781818181818181,4.669309320217848,0.0034566865340115538,0.005316713097551104,9.789613492313424e-4,Il6/Stat3/Il1b,3
GO:0034329,cell junction assembly,3/15,11/483,0.2727272727272727,8.781818181818181,4.669309320217848,0.0034566865340115538,0.005316713097551104,9.789613492313424e-4,Tnf/Il1b/Tlr2,3
GO:0042060,wound healing,3/15,11/483,0.2727272727272727,8.781818181818181,4.669309320217848,0.0034566865340115538,0.005316713097551104,9.789613492313424e-4,Il6/Ccl2/Tnf,3
GO:0045862,positive regulation of proteolysis,3/15,11/483,0.2727272727272727,8.781818181818181,4.669309320217848,0.0034566865340115538,0.005316713097551104,9.789613492313424e-4,Tnf/Stat3/Il1b,3
GO:0050806,positive regulation of synaptic transmission,3/15,11/483,0.2727272727272727,8.781818181818181,4.669309320217848,0.0034566865340115538,0.005316713097551104,9.789613492313424e-4,Ccl2/Tnf/Ptgs2,3
GO:0052547,regulation of peptidase activity,3/15,11/483,0.2727272727272727,8.781818181818181,4.669309320217848,0.0034566865340115538,0.005316713097551104,9.789613492313424e-4,Tnf/Stat3/Ptgs2,3
GO:0052548,regulation of endopeptidase activity,3/15,11/483,0.2727272727272727,8.781818181818181,4.669309320217848,0.0034566865340115538,0.005316713097551104,9.789613492313424e-4,Tnf/Stat3/Ptgs2,3
GO:0070661,leukocyte proliferation,3/15,11/483,0.2727272727272727,8.781818181818181,4.669309320217848,0.0034566865340115538,0.005316713097551104,9.789613492313424e-4,Il6/Ccl5/Il1b,3
GO:0080135,regulation of cellular response to stress,3/15,11/483,0.2727272727272727,8.781818181818181,4.669309320217848,0.0034566865340115538,0.005316713097551104,9.789613492313424e-4,Stat3/Ptgs2/Il1b,3
GO:1903522,regulation of blood circulation,3/15,11/483,0.2727272727272727,8.781818181818181,4.669309320217848,0.0034566865340115538,0.005316713097551104,9.789613492313424e-4,Tnf/Icam1/Ptgs2,3
GO:0006629,lipid metabolic process,4/15,23/483,0.17391304347826086,5.6,4.042863291003492,0.0037831477942482134,0.005771648552762907,0.0010627281839045274,Tnf/Socs3/Ptgs2/Il1b,4
GO:0009887,animal organ morphogenesis,4/15,23/483,0.17391304347826086,5.6,4.042863291003492,0.0037831477942482134,0.005771648552762907,0.0010627281839045274,Il6/Tnf/Jun/Stat3,4
GO:0043436,oxoacid metabolic process,4/15,23/483,0.17391304347826086,5.6,4.042863291003492,0.0037831477942482134,0.005771648552762907,0.0010627281839045274,Stat3/Ptgs2/Il1b/Tlr2,4
GO:0006807,nitrogen compound metabolic process,12/15,209/483,0.05741626794258373,1.8488038277511962,2.9137441403054303,0.0037882027652809173,0.005771648552762907,0.0010627281839045274,Il6/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,12
GO:0010629,negative regulation of gene expression,5/15,38/483,0.13157894736842105,4.2368421052631575,3.7177444139250717,0.003885174621759541,0.005877805165472279,0.001082274700502473,Il6/Tnf/Stat3/Il1b/Tlr2,5
GO:0030182,neuron differentiation,5/15,38/483,0.13157894736842105,4.2368421052631575,3.7177444139250717,0.003885174621759541,0.005877805165472279,0.001082274700502473,Il6/Ccl5/Jun/Stat3/Il1b,5
GO:0048699,generation of neurons,5/15,38/483,0.13157894736842105,4.2368421052631575,3.7177444139250717,0.003885174621759541,0.005877805165472279,0.001082274700502473,Il6/Ccl5/Jun/Stat3/Il1b,5
GO:0016070,RNA metabolic process,8/15,98/483,0.08163265306122448,2.628571428571428,3.2295031056944827,0.004032929584816692,0.006087085307924259,0.0011208092550031633,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0006082,organic acid metabolic process,4/15,24/483,0.16666666666666666,5.366666666666666,3.9246012797620073,0.004454924624083792,0.0066698133926820806,0.0012281064255712485,Stat3/Ptgs2/Il1b/Tlr2,4
GO:0055082,intracellular chemical homeostasis,4/15,24/483,0.16666666666666666,5.366666666666666,3.9246012797620073,0.004454924624083792,0.0066698133926820806,0.0012281064255712485,Cxcl10/Ccl2/Ccl5/Icam1,4
GO:0001818,negative regulation of cytokine production,3/15,12/483,0.25,8.05,4.422985428191143,0.004522257377700853,0.0066698133926820806,0.0012281064255712485,Il6/Tnf/Tlr2,3
GO:0002221,pattern recognition receptor signaling pathway,3/15,12/483,0.25,8.05,4.422985428191143,0.004522257377700853,0.0066698133926820806,0.0012281064255712485,Tnf/Nfkbia/Tlr2,3
GO:0002758,innate immune response-activating signaling pathway,3/15,12/483,0.25,8.05,4.422985428191143,0.004522257377700853,0.0066698133926820806,0.0012281064255712485,Tnf/Nfkbia/Tlr2,3
GO:0030098,lymphocyte differentiation,3/15,12/483,0.25,8.05,4.422985428191143,0.004522257377700853,0.0066698133926820806,0.0012281064255712485,Il6/Stat3/Il1b,3
GO:0030522,intracellular receptor signaling pathway,3/15,12/483,0.25,8.05,4.422985428191143,0.004522257377700853,0.0066698133926820806,0.0012281064255712485,Tnf/Nfkbia/Stat3,3
GO:0034762,regulation of transmembrane transport,3/15,12/483,0.25,8.05,4.422985428191143,0.004522257377700853,0.0066698133926820806,0.0012281064255712485,Cxcl10/Tnf/Il1b,3
GO:0042742,defense response to bacterium,3/15,12/483,0.25,8.05,4.422985428191143,0.004522257377700853,0.0066698133926820806,0.0012281064255712485,Tnf/Il1b/Tlr2,3
GO:0043270,positive regulation of monoatomic ion transport,3/15,12/483,0.25,8.05,4.422985428191143,0.004522257377700853,0.0066698133926820806,0.0012281064255712485,Cxcl10/Ccl5/Cxcl1,3
GO:0010558,negative regulation of macromolecule biosynthetic process,6/15,59/483,0.1016949152542373,3.274576271186441,3.3349536612264243,0.005370784713301761,0.00790325039816159,0.0014552180136748567,Il6/Tnf/Jun/Stat3/Il1b/Tlr2,6
GO:0006811,monoatomic ion transport,5/15,41/483,0.12195121951219512,3.926829268292683,3.503679766324529,0.005489769330127906,0.008041702918962874,0.0014807111452546924,Cxcl10/Ccl5/Icam1/Ptgs2/Cxcl1,5
